book_id,isbn13,original_publication_year,original_title,title,image_url,small_image_url
870,9781936305630,2010,As I Lay Dying,Team of Rivals: The Political Genius of Abraham Lincoln,https://images.gr-assets.com/books/1347278868m/2199.jpg,https://images.gr-assets.com/books/1347278868s/2199.jpg
871,9780689707490,1947,Harold and the Purple Crayon,"Dead in the Family (Sookie Stackhouse, #10)",https://images.gr-assets.com/books/1290479828m/7091488.jpg,https://images.gr-assets.com/books/1290479828s/7091488.jpg
872,9781400068940,1999,"Lover Eternal (Black Dagger Brotherhood, #2)",The Plague,https://images.gr-assets.com/books/1342837610m/11989.jpg,https://images.gr-assets.com/books/1342837610s/11989.jpg
873,9780425227510,2012,Fool Moon ,"The Reptile Room (A Series of Unfortunate Events, #2)",https://images.gr-assets.com/books/1352146294m/78418.jpg,https://images.gr-assets.com/books/1352146294s/78418.jpg
874,9780743496710,2007,David and Goliath,Brain on Fire: My Month of Madness,https://images.gr-assets.com/books/1353173297m/13547180.jpg,https://images.gr-assets.com/books/1353173297s/13547180.jpg
875,9781423140570,1941,é‹¼ã®éŒ¬é‡‘è¡“å¸« 1,"Wicked Lovely (Wicked Lovely, #1)",https://images.gr-assets.com/books/1327814035m/305234.jpg,https://images.gr-assets.com/books/1327814035s/305234.jpg
876,9780765348270,1979,Guards! Guards!,Curious George,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
877,9780831727530,1998,The Year of Magical Thinking,The Neverending Story,https://images.gr-assets.com/books/1327871159m/27712.jpg,https://images.gr-assets.com/books/1327871159s/27712.jpg
878,9780140255550,1906,We Need to Talk About Kevin,A Beautiful Mind,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
879,9780684818700,2008,Rendezvous with Rama,The Jungle,https://images.gr-assets.com/books/1332140681m/41681.jpg,https://images.gr-assets.com/books/1332140681s/41681.jpg
880,9780060510860,1985,The Queen of the Damned,"The Summoning (Darkest Powers, #1)",https://images.gr-assets.com/books/1478986944m/2800905.jpg,https://images.gr-assets.com/books/1478986944s/2800905.jpg
881,9788497597720,1978,The Age of Innocence,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,https://images.gr-assets.com/books/1447047702m/63697.jpg,https://images.gr-assets.com/books/1447047702s/63697.jpg
882,9780812971060,2000,The Selfish Gene,Eye of the Needle,https://images.gr-assets.com/books/1327939511m/92364.jpg,https://images.gr-assets.com/books/1327939511s/92364.jpg
883,9780575079790,2014,Year of Wonders: A Novel of the Plague,The Blind Assassin,https://images.gr-assets.com/books/1451445426m/78433.jpg,https://images.gr-assets.com/books/1451445426s/78433.jpg
884,9780786851480,1999,The Black Echo,"Hollow City (Miss Peregrineâ€™s Peculiar Children, #2)",https://images.gr-assets.com/books/1429175859m/23164983.jpg,https://images.gr-assets.com/books/1429175859s/23164983.jpg
885,9780743225430,2014,Anthem,House of Sand and Fog,https://images.gr-assets.com/books/1428883041m/359770.jpg,https://images.gr-assets.com/books/1428883041s/359770.jpg
886,9781607747310,1930,Gabriel's Inferno,The Girl with All the Gifts,https://images.gr-assets.com/books/1403033579m/17235026.jpg,https://images.gr-assets.com/books/1403033579s/17235026.jpg
887,9780385755890,1955,Cloudy with a Chance of Meatballs,As I Lay Dying,https://images.gr-assets.com/books/1451810782m/77013.jpg,https://images.gr-assets.com/books/1451810782s/77013.jpg
888,9780671011370,2006,Major Pettigrew's Last Stand,Harold and the Purple Crayon,https://images.gr-assets.com/books/1327390957m/98573.jpg,https://images.gr-assets.com/books/1327390957s/98573.jpg
889,9780552562520,1953,Vision in White,"Lover Eternal (Black Dagger Brotherhood, #2)",https://images.gr-assets.com/books/1300845974m/35729.jpg,https://images.gr-assets.com/books/1300845974s/35729.jpg
890,9780374203050,2001,The Tenth Circle,Second Foundation (Foundation #3),https://images.gr-assets.com/books/1417900922m/29580.jpg,https://images.gr-assets.com/books/1417900922s/29580.jpg
891,9780061120250,2011,The Throne of Fire,"Fool Moon (The Dresden Files, #2)",https://images.gr-assets.com/books/1345556849m/91477.jpg,https://images.gr-assets.com/books/1345556849s/91477.jpg
892,9781476789640,2002,Old Man's War,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",https://images.gr-assets.com/books/1391813567m/15751404.jpg,https://images.gr-assets.com/books/1391813567s/15751404.jpg
893,9780689865190,1989,Gerald's Game,"Fullmetal Alchemist, Vol. 1 (Fullmetal Alchemist, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
894,9780545424930,2005,Two for the Dough,"Guards! Guards! (Discworld, #8)",https://images.gr-assets.com/books/1431127356m/64216.jpg,https://images.gr-assets.com/books/1431127356s/64216.jpg
895,9780312865050,2003,The Joy of Cooking,The Year of Magical Thinking,https://images.gr-assets.com/books/1327878638m/7815.jpg,https://images.gr-assets.com/books/1327878638s/7815.jpg
896,9781400062090,1973,The Forever War,We Need to Talk About Kevin,https://images.gr-assets.com/books/1327865017m/80660.jpg,https://images.gr-assets.com/books/1327865017s/80660.jpg
897,9780812995000,1988,Insomnia,"Rendezvous with Rama (Rama, #1)",https://images.gr-assets.com/books/1405456427m/112537.jpg,https://images.gr-assets.com/books/1405456427s/112537.jpg
898,9780066620990,1920,Reading Lolita in Tehran: A Memoir in Books,"The Queen of the Damned (The Vampire Chronicles, #3)",https://images.gr-assets.com/books/1327871992m/43758.jpg,https://images.gr-assets.com/books/1327871992s/43758.jpg
899,9780803734620,1976,The Blade Itself,The Age of Innocence,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
900,9780439236200,2001,The Arctic Incident,The Selfish Gene,https://images.gr-assets.com/books/1366758096m/61535.jpg,https://images.gr-assets.com/books/1366758096s/61535.jpg
901,9781416516930,1992,The Shipping News,Year of Wonders,https://images.gr-assets.com/books/1327936622m/4965.jpg,https://images.gr-assets.com/books/1327936622s/4965.jpg
902,9780440238610,1938,äººç”ŸãŒã¨ãã‚ãç‰‡ã¥ã‘ã®é­”æ³•,"The Black Echo (Harry Bosch, #1; Harry Bosch Universe, #1)",https://images.gr-assets.com/books/1344265342m/32508.jpg,https://images.gr-assets.com/books/1344265342s/32508.jpg
903,9781480095530,2011,All the Bright Places,Anthem,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
904,9780062225440,1978,DÃ©jÃ  Dead,"Gabriel's Inferno (Gabriel's Inferno, #1)",https://images.gr-assets.com/books/1301789770m/10140661.jpg,https://images.gr-assets.com/books/1301789770s/10140661.jpg
905,9780525426580,2010,The Alchemyst: The Secrets of The Immortal Nicholas Flamel,Cloudy With a Chance of Meatballs,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
906,9780312305060,2009,The Marriage Plot,Major Pettigrew's Last Stand,https://images.gr-assets.com/books/1320539020m/6643090.jpg,https://images.gr-assets.com/books/1320539020s/6643090.jpg
907,9781623420020,2006,Hija de la fortuna,"Vision in White (Bride Quartet, #1)",https://images.gr-assets.com/books/1316972164m/5598113.jpg,https://images.gr-assets.com/books/1316972164s/5598113.jpg
908,9780316191300,2011,Luckiest Girl Alive,The Tenth Circle,https://images.gr-assets.com/books/1348575053m/10909.jpg,https://images.gr-assets.com/books/1348575053s/10909.jpg
909,9780385739160,2005,"Crank (Crank, #1)","The Throne of Fire (Kane Chronicles, #2)",https://images.gr-assets.com/books/1366227973m/9067850.jpg,https://images.gr-assets.com/books/1366227973s/9067850.jpg
910,9780385742890,1992,The Raven Boys,"Old Man's War (Old Man's War, #1)",https://images.gr-assets.com/books/1487044882m/51964.jpg,https://images.gr-assets.com/books/1487044882s/51964.jpg
911,9781444778520,1996,I Am Legend and Other Stories,Gerald's Game,https://images.gr-assets.com/books/1297737756m/32692.jpg,https://images.gr-assets.com/books/1297737756s/32692.jpg
912,9780375726410,1931,Olive Kitteridge,"Two for the Dough (Stephanie Plum, #2)",https://images.gr-assets.com/books/1330926461m/6427.jpg,https://images.gr-assets.com/books/1330926461s/6427.jpg
913,9781857232100,1974,Not that Kind of Girl,The Joy of Cooking,https://images.gr-assets.com/books/1379313627m/327847.jpg,https://images.gr-assets.com/books/1379313627s/327847.jpg
914,9780803734970,1994,Good to Great: Why Some Companies Make the Leap... and Others Don't,"The Forever War (The Forever War, #1)",https://images.gr-assets.com/books/1386852511m/21611.jpg,https://images.gr-assets.com/books/1386852511s/21611.jpg
915,9780099282650,2003,Fire,Insomnia,https://images.gr-assets.com/books/1354355494m/10585.jpg,https://images.gr-assets.com/books/1354355494s/10585.jpg
916,9780385338710,2006,En attendant Godot,Reading Lolita in Tehran,https://images.gr-assets.com/books/1397751318m/7603.jpg,https://images.gr-assets.com/books/1397751318s/7603.jpg
917,9781416524530,2002,White Fang,"The Blade Itself (The First Law, #1)",https://images.gr-assets.com/books/1284167912m/944073.jpg,https://images.gr-assets.com/books/1284167912s/944073.jpg
918,9780316070520,1993,Wolves of the Calla,"The Arctic Incident (Artemis Fowl, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
919,9780440241810,2011,His Dark Materials,The Shipping News,https://images.gr-assets.com/books/1469036074m/7354.jpg,https://images.gr-assets.com/books/1469036074s/7354.jpg
920,9780393316050,2015,The Edge of Never,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,https://images.gr-assets.com/books/1418767178m/22318578.jpg,https://images.gr-assets.com/books/1418767178s/22318578.jpg
921,9780545123280,1997,Reconstructing Amelia,All the Bright Places,https://images.gr-assets.com/books/1404331702m/18460392.jpg,https://images.gr-assets.com/books/1404331702s/18460392.jpg
922,76783609419,2007,The One Plus One,"DÃ©jÃ  Dead (Temperance Brennan, #1)",https://images.gr-assets.com/books/1334157601m/231604.jpg,https://images.gr-assets.com/books/1334157601s/231604.jpg
923,9780142437350,2011,The Hours,"The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)",https://images.gr-assets.com/books/1361310229m/17402605.jpg,https://images.gr-assets.com/books/1361310229s/17402605.jpg
924,9780765302300,1998,Wallbanger,The Marriage Plot,https://images.gr-assets.com/books/1328736940m/10964693.jpg,https://images.gr-assets.com/books/1328736940s/10964693.jpg
925,9780451529180,2015,Holidays on Ice,Daughter of Fortune,https://images.gr-assets.com/books/1299666780m/16527.jpg,https://images.gr-assets.com/books/1299666780s/16527.jpg
926,9780385339100,2004,Desperation,Luckiest Girl Alive,https://images.gr-assets.com/books/1425975301m/22609317.jpg,https://images.gr-assets.com/books/1425975301s/22609317.jpg
927,9780345538380,2012,Passion,"Crank (Crank, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
928,9781461091110,1954,The Kill Order,"The Raven Boys (The Raven Cycle, #1)",https://images.gr-assets.com/books/1477103737m/17675462.jpg,https://images.gr-assets.com/books/1477103737s/17675462.jpg
929,9780446350980,2008,Angelfall,I Am Legend and Other Stories,https://images.gr-assets.com/books/1317791583m/547094.jpg,https://images.gr-assets.com/books/1317791583s/547094.jpg
930,9780450524680,2014,Empire Falls,Olive Kitteridge,https://images.gr-assets.com/books/1320430655m/1736739.jpg,https://images.gr-assets.com/books/1320430655s/1736739.jpg
931,9780316001920,2001,The Fires of Heaven,"Not That Kind of Girl: A Young Woman Tells You What She's ""Learned""",https://images.gr-assets.com/books/1402816003m/20588698.jpg,https://images.gr-assets.com/books/1402816003s/20588698.jpg
932,9780374292800,2009,I'll Give You the Sun,Good to Great: Why Some Companies Make the Leap... and Others Don't,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
933,9780385743560,1952,Survivor,"Fire (Graceling Realm, #2)",https://images.gr-assets.com/books/1331535456m/6137154.jpg,https://images.gr-assets.com/books/1331535456s/6137154.jpg
934,9781558580090,1906,Shopaholic and Baby,Waiting for Godot,https://images.gr-assets.com/books/1327910301m/17716.jpg,https://images.gr-assets.com/books/1327910301s/17716.jpg
935,9780553213970,2003,The Dark Tower,White Fang,https://images.gr-assets.com/books/1475878443m/43035.jpg,https://images.gr-assets.com/books/1475878443s/43035.jpg
936,9780061583250,2000,Twilight Director's Notebook,"Wolves of the Calla (The Dark Tower, #5)",https://images.gr-assets.com/books/1419360231m/4978.jpg,https://images.gr-assets.com/books/1419360231s/4978.jpg
937,9780679740670,2012,Shopaholic Abroad,His Dark Materials (His Dark Materials #1-3),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
938,9780393322230,2013,"Surely You're Joking, Mr. Feynman! Adventures of a Curious Character","The Edge of Never (The Edge of Never, #1)",https://images.gr-assets.com/books/1358810128m/16081272.jpg,https://images.gr-assets.com/books/1358810128s/16081272.jpg
939,9780793551610,2014,Linger,Reconstructing Amelia,https://images.gr-assets.com/books/1350193583m/15776309.jpg,https://images.gr-assets.com/books/1350193583s/15776309.jpg
940,9780812970070,1998,The Complete Anne of Green Gables Boxed Set,One Plus One,https://images.gr-assets.com/books/1403185695m/18693716.jpg,https://images.gr-assets.com/books/1403185695s/18693716.jpg
941,9780670023490,2012,A Portrait of the Artist as a Young Man,The Hours,https://images.gr-assets.com/books/1479663379m/11899.jpg,https://images.gr-assets.com/books/1479663379s/11899.jpg
942,9780345544930,1997,The Gathering Storm,"Wallbanger (Cocktail, #1)",https://images.gr-assets.com/books/1352205960m/15858248.jpg,https://images.gr-assets.com/books/1352205960s/15858248.jpg
943,9780441013810,1996,Middlemarch,Holidays on Ice,https://images.gr-assets.com/books/1328330843m/4136.jpg,https://images.gr-assets.com/books/1328330843s/4136.jpg
944,9780786838930,2011,Point of Retreat,Desperation,https://images.gr-assets.com/books/1395764566m/10584.jpg,https://images.gr-assets.com/books/1395764566s/10584.jpg
945,9780812976140,2012,The Partner,"Passion (Fallen, #3)",https://images.gr-assets.com/books/1362339802m/9369720.jpg,https://images.gr-assets.com/books/1362339802s/9369720.jpg
946,9780812993550,2011,The Hobbit and The Lord of the Rings,"The Kill Order (Maze Runner, #0.5)",https://images.gr-assets.com/books/1330636153m/13089710.jpg,https://images.gr-assets.com/books/1330636153s/13089710.jpg
947,9780393072240,2001,Thoughtless,"Angelfall (Penryn & the End of Days, #1)",https://images.gr-assets.com/books/1423238576m/11500217.jpg,https://images.gr-assets.com/books/1423238576s/11500217.jpg
948,9781406311520,1993,Presumed Innocent,Empire Falls,https://images.gr-assets.com/books/1403184884m/187020.jpg,https://images.gr-assets.com/books/1403184884s/187020.jpg
949,9780765325940,2014,The Dark Half,"The Fires of Heaven (Wheel of Time, #5)",https://images.gr-assets.com/books/1327866286m/13895.jpg,https://images.gr-assets.com/books/1327866286s/13895.jpg
950,9780553266310,1999,Cleopatra: A Life,I'll Give You the Sun,https://images.gr-assets.com/books/1496659336m/20820994.jpg,https://images.gr-assets.com/books/1496659336s/20820994.jpg
951,9780307463750,2007,The World Is Flat: A Brief History of the Twenty-first Century,Survivor,https://images.gr-assets.com/books/1327346693m/22283.jpg,https://images.gr-assets.com/books/1327346693s/22283.jpg
952,9780525951990,2004,Steelheart,"Shopaholic & Baby (Shopaholic, #5)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
953,9780739352360,2009,Voyage au centre de la Terre,"The Dark Tower (The Dark Tower, #7)",https://images.gr-assets.com/books/1372296329m/5091.jpg,https://images.gr-assets.com/books/1372296329s/5091.jpg
954,9780679644190,2001,The Happiness Project,Twilight Director's Notebook : The Story of How We Made the Movie Based on the Novel by Stephenie Meyer,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
955,9780312965780,1984,The Man in the High Castle,"Shopaholic Takes Manhattan (Shopaholic, #2)",https://images.gr-assets.com/books/1266449959m/9418.jpg,https://images.gr-assets.com/books/1266449959s/9418.jpg
956,9780312966100,2010,Helter Skelter: The True Story of The Manson Murders,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",https://images.gr-assets.com/books/1348445281m/5544.jpg,https://images.gr-assets.com/books/1348445281s/5544.jpg
